CountryName	CountryCode	RegionName	RegionCode	Jurisdiction	Date	C1_School closing	C1_Flag	C2_Workplace closing	C2_Flag	C3_Cancel public events	C3_Flag	C4_Restrictions on gatherings	C4_Flag	C5_Close public transport	C5_Flag	C6_Stay at home requirements	C6_Flag	C7_Restrictions on internal movement	C7_Flag	C8_International travel controls	E1_Income support	E1_Flag	E2_Debt/contract relief	E3_Fiscal measures	E4_International support	H1_Public information campaigns	H1_Flag	H2_Testing policy	H3_Contact tracing	H4_Emergency investment in healthcare	H5_Investment in vaccines	H6_Facial Coverings	H6_Flag	H7_Vaccination policy	H7_Flag	M1_Wildcard	ConfirmedCases	ConfirmedDeaths	StringencyIndex	StringencyIndexForDisplay	StringencyLegacyIndex	StringencyLegacyIndexForDisplay	GovernmentResponseIndex	GovernmentResponseIndexForDisplay	ContainmentHealthIndex	ContainmentHealthIndexForDisplay	EconomicSupportIndex	EconomicSupportIndexForDisplay	Datum	id_time	time_cat
Germany	DEU			NAT_TOTAL	20200319	3.0	1.0	0.0		2.0	0.0	1.0	0.0	0.0		1.0	1.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			15320.0	44.0	55.09	55.09	61.9	61.9	43.61	43.61	44.55	44.55	37.5	37.5	2020-03-19	77	2: März - Mai
Germany	DEU			NAT_TOTAL	20200320	3.0	1.0	0.0		2.0	1.0	1.0	0.0	0.0		1.0	1.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			19848.0	67.0	57.87	57.87	66.67	66.67	45.28	45.28	46.47	46.47	37.5	37.5	2020-03-20	78	2: März - Mai
Germany	DEU			NAT_TOTAL	20200321	3.0	1.0	0.0		2.0	1.0	4.0	0.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			22213.0	84.0	68.06	68.06	66.67	66.67	51.39	51.39	53.53	53.53	37.5	37.5	2020-03-21	79	2: März - Mai
Germany	DEU			NAT_TOTAL	20200322	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			24873.0	94.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-22	80	2: März - Mai
Germany	DEU			NAT_TOTAL	20200323	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	68442949672.71	0.0	2.0	1.0	1.0	1.0	62997723800.0	156510825.0	0.0		0.0			29056.0	123.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-23	81	2: März - Mai
Germany	DEU			NAT_TOTAL	20200324	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			32986.0	157.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-24	82	2: März - Mai
Germany	DEU			NAT_TOTAL	20200325	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			37323.0	206.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-25	83	2: März - Mai
Germany	DEU			NAT_TOTAL	20200326	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			43938.0	267.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-26	84	2: März - Mai
Germany	DEU			NAT_TOTAL	20200327	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	3100000000.0	0.0	0.0		0.0			50871.0	342.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-27	85	2: März - Mai
Germany	DEU			NAT_TOTAL	20200328	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			57695.0	433.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-28	86	2: März - Mai
Germany	DEU			NAT_TOTAL	20200329	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			62095.0	533.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-29	87	2: März - Mai
Germany	DEU			NAT_TOTAL	20200330	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			66885.0	645.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-30	88	2: März - Mai
Germany	DEU			NAT_TOTAL	20200331	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0		0.0			71808.0	775.0	76.85	76.85	77.38	77.38	56.67	56.67	59.62	59.62	37.5	37.5	2020-03-31	89	2: März - Mai
Germany	DEU			NAT_TOTAL	20200401	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0			77872.0	920.0	76.85	76.85	77.38	77.38	61.67	61.67	61.54	61.54	62.5	62.5	2020-04-01	90	2: März - Mai
Germany	DEU			NAT_TOTAL	20200402	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0			84794.0	1107.0	76.85	76.85	77.38	77.38	61.67	61.67	61.54	61.54	62.5	62.5	2020-04-02	91	2: März - Mai
Germany	DEU			NAT_TOTAL	20200403	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0			91159.0	1275.0	76.85	76.85	77.38	77.38	61.67	61.67	61.54	61.54	62.5	62.5	2020-04-03	92	2: März - Mai
Germany	DEU			NAT_TOTAL	20200404	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0			96092.0	1444.0	76.85	76.85	77.38	77.38	61.67	61.67	61.54	61.54	62.5	62.5	2020-04-04	93	2: März - Mai
Germany	DEU			NAT_TOTAL	20200405	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0			100123.0	1584.0	76.85	76.85	77.38	77.38	61.67	61.67	61.54	61.54	62.5	62.5	2020-04-05	94	2: März - Mai
Germany	DEU			NAT_TOTAL	20200406	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			103374.0	1810.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-06	95	2: März - Mai
Germany	DEU			NAT_TOTAL	20200407	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			107663.0	2016.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-07	96	2: März - Mai
Germany	DEU			NAT_TOTAL	20200408	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			113296.0	2349.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-08	97	2: März - Mai
Germany	DEU			NAT_TOTAL	20200409	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			118181.0	2607.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-09	98	2: März - Mai
Germany	DEU			NAT_TOTAL	20200410	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			122171.0	2767.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-10	99	2: März - Mai
Germany	DEU			NAT_TOTAL	20200411	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			124908.0	2736.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-11	100	2: März - Mai
Germany	DEU			NAT_TOTAL	20200412	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			127854.0	3022.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-12	101	2: März - Mai
Germany	DEU			NAT_TOTAL	20200413	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			130072.0	3194.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-13	102	2: März - Mai
Germany	DEU			NAT_TOTAL	20200414	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			131359.0	3294.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-14	103	2: März - Mai
Germany	DEU			NAT_TOTAL	20200415	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			134753.0	3804.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-15	104	2: März - Mai
Germany	DEU			NAT_TOTAL	20200416	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			137698.0	4052.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-16	105	2: März - Mai
Germany	DEU			NAT_TOTAL	20200417	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			141397.0	4352.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-17	106	2: März - Mai
Germany	DEU			NAT_TOTAL	20200418	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			143342.0	4459.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-18	107	2: März - Mai
Germany	DEU			NAT_TOTAL	20200419	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			145184.0	4586.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-19	108	2: März - Mai
Germany	DEU			NAT_TOTAL	20200420	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			147065.0	4862.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-20	109	2: März - Mai
Germany	DEU			NAT_TOTAL	20200421	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			148291.0	5033.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-21	110	2: März - Mai
Germany	DEU			NAT_TOTAL	20200422	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			150648.0	5279.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-22	111	2: März - Mai
Germany	DEU			NAT_TOTAL	20200423	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			153129.0	5575.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-23	112	2: März - Mai
Germany	DEU			NAT_TOTAL	20200424	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			154999.0	5760.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-24	113	2: März - Mai
Germany	DEU			NAT_TOTAL	20200425	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			156513.0	5877.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-25	114	2: März - Mai
Germany	DEU			NAT_TOTAL	20200426	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0			157770.0	5976.0	76.85	76.85	77.38	77.38	62.5	62.5	62.5	62.5	62.5	62.5	2020-04-26	115	2: März - Mai
Germany	DEU			NAT_TOTAL	20200427	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0			158758.0	6126.0	76.85	76.85	77.38	77.38	63.33	63.33	63.46	63.46	62.5	62.5	2020-04-27	116	2: März - Mai
Germany	DEU			NAT_TOTAL	20200428	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0			159912.0	6314.0	76.85	76.85	77.38	77.38	63.33	63.33	63.46	63.46	62.5	62.5	2020-04-28	117	2: März - Mai
Germany	DEU			NAT_TOTAL	20200429	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	54269511.0	0.0	2.0	1.0	0.0			161539.0	6467.0	76.85	76.85	77.38	77.38	67.78	67.78	68.59	68.59	62.5	62.5	2020-04-29	118	2: März - Mai
Germany	DEU			NAT_TOTAL	20200430	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			163009.0	6623.0	76.85	76.85	77.38	77.38	67.78	67.78	68.59	68.59	62.5	62.5	2020-04-30	119	2: März - Mai
Germany	DEU			NAT_TOTAL	20200501	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			164077.0	6736.0	76.85	76.85	77.38	77.38	67.78	67.78	68.59	68.59	62.5	62.5	2020-05-01	120	2: März - Mai
Germany	DEU			NAT_TOTAL	20200502	3.0	1.0	2.0	1.0	2.0	1.0	4.0	1.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			164967.0	6812.0	76.85	76.85	77.38	77.38	67.78	67.78	68.59	68.59	62.5	62.5	2020-05-02	121	2: März - Mai
Germany	DEU			NAT_TOTAL	20200503	3.0	1.0	2.0	1.0	2.0	1.0	4.0	0.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			165664.0	6866.0	75.46	75.46	77.38	77.38	66.94	66.94	67.63	67.63	62.5	62.5	2020-05-03	122	2: März - Mai
Germany	DEU			NAT_TOTAL	20200504	2.0	1.0	2.0	1.0	2.0	1.0	4.0	0.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	2023000000.0	2.0	1.0	3.0	1.0	0.0	545000000.0	2.0	1.0	0.0			166152.0	6993.0	71.76	71.76	73.81	73.81	64.72	64.72	65.06	65.06	62.5	62.5	2020-05-04	123	2: März - Mai
Germany	DEU			NAT_TOTAL	20200505	2.0	1.0	2.0	1.0	2.0	1.0	4.0	0.0	0.0		2.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			167007.0	6993.0	71.76	71.76	73.81	73.81	64.72	64.72	65.06	65.06	62.5	62.5	2020-05-05	124	2: März - Mai
Germany	DEU			NAT_TOTAL	20200506	2.0	1.0	2.0	1.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			168162.0	7275.0	66.2	66.2	73.81	73.81	61.39	61.39	61.22	61.22	62.5	62.5	2020-05-06	125	2: März - Mai
Germany	DEU			NAT_TOTAL	20200507	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			169430.0	7392.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-07	126	2: März - Mai
Germany	DEU			NAT_TOTAL	20200508	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			170588.0	7510.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-08	127	2: März - Mai
Germany	DEU			NAT_TOTAL	20200509	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			171324.0	7549.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-09	128	2: März - Mai
Germany	DEU			NAT_TOTAL	20200510	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0		2.0	1.0	0.0			171879.0	7569.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-10	129	2: März - Mai
Germany	DEU			NAT_TOTAL	20200511	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	812000000.0	2.0	1.0	0.0			172576.0	7661.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-11	130	2: März - Mai
Germany	DEU			NAT_TOTAL	20200512	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			173171.0	7738.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-12	131	2: März - Mai
Germany	DEU			NAT_TOTAL	20200513	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			174098.0	7861.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-13	132	2: März - Mai
Germany	DEU			NAT_TOTAL	20200514	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			174478.0	7884.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-14	133	2: März - Mai
Germany	DEU			NAT_TOTAL	20200515	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			175233.0	7897.0	64.35	64.35	70.24	70.24	60.28	60.28	59.94	59.94	62.5	62.5	2020-05-15	134	2: März - Mai
Germany	DEU			NAT_TOTAL	20200516	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			175752.0	7938.0	61.57	61.57	66.67	66.67	58.61	58.61	58.01	58.01	62.5	62.5	2020-05-16	135	2: März - Mai
Germany	DEU			NAT_TOTAL	20200517	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			176369.0	7962.0	61.57	61.57	66.67	66.67	58.61	58.61	58.01	58.01	62.5	62.5	2020-05-17	136	2: März - Mai
Germany	DEU			NAT_TOTAL	20200518	2.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			176551.0	8003.0	61.57	61.57	66.67	66.67	58.61	58.61	58.01	58.01	62.5	62.5	2020-05-18	137	2: März - Mai
Germany	DEU			NAT_TOTAL	20200519	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			177778.0	8081.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-19	138	2: März - Mai
Germany	DEU			NAT_TOTAL	20200520	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			178473.0	8144.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-20	139	2: März - Mai
Germany	DEU			NAT_TOTAL	20200521	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			179021.0	8203.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-21	140	2: März - Mai
Germany	DEU			NAT_TOTAL	20200522	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			179710.0	8228.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-22	141	2: März - Mai
Germany	DEU			NAT_TOTAL	20200523	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			179986.0	8261.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-23	142	2: März - Mai
Germany	DEU			NAT_TOTAL	20200524	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0			180328.0	8283.0	59.72	59.72	63.1	63.1	57.5	57.5	56.73	56.73	62.5	62.5	2020-05-24	143	2: März - Mai
